ID;Y
73058;0
113433;0
175226;1
30404;0
119361;0
126030;0
77143;0
77090;0
79343;0
57985;0
39493;1
133095;1
99543;0
81444;0
132969;0
33101;0
150388;0
14494;1
144082;1
90712;1
122065;1
11306;0
136721;0
544;0
61290;0
74989;0
117834;0
120583;0
129248;1
165973;1
172581;1
174341;0
93888;0
167924;1
69663;0
99702;0
139047;0
137409;0
82237;1
23945;0
115736;1
134540;0
144189;1
154654;0
59286;0
8675;0
96677;1
71430;0
77401;0
85888;1
150658;0
120257;0
85905;0
117256;1
35376;1
9743;0
32231;0
105027;0
182151;0
135570;0
3490;0
154248;0
37430;1
20651;1
54067;0
57259;1
140570;1
9214;0
58063;1
93484;0
79748;0
169811;0
119200;0
33218;1
163782;0
8387;0
72170;0
61095;0
45385;0
117250;1
21588;1
101318;0
166727;1
50796;0
15851;0
142929;1
76802;0
181802;0
116786;1
131537;0
146953;0
81467;1
52865;0
94210;0
23917;1
96333;0
98933;0
166791;1
92736;0
107616;0
121369;0
116059;0
163895;0
121177;1
126570;0
103344;0
121765;0
119242;0
150681;1
149708;0
88404;1
149716;1
125512;0
138047;0
131522;0
179475;0
77785;0
48120;1
165313;1
109427;1
43569;0
105893;0
107698;0
94340;0
121662;0
107021;1
143224;1
120937;1
5044;1
19221;1
74096;0
60702;1
159178;0
55720;1
58515;1
110263;0
92300;0
16517;0
46880;1
140771;0
141663;0
135521;0
163634;0
8938;0
262;0
177776;0
24969;1
112348;0
179041;0
110991;1
1002;0
48735;0
114189;1
122881;0
166351;1
88330;1
162601;0
148917;1
29188;0
17492;0
176233;1
158904;0
143800;0
139185;0
22282;1
34853;0
181768;1
103484;0
152909;0
130998;0
46317;1
168323;1
55658;0
166297;0
104149;0
26381;1
103997;0
112807;0
53456;0
170657;1
71557;1
41872;1
119725;1
161540;1
122948;0
12681;1
35527;0
127531;0
3429;1
40084;0
22214;1
89377;0
17053;0
72126;0
13468;0
147987;1
168897;1
115508;1
22502;0
56122;0
48918;0
51701;0
7469;0
144263;0
18842;0
180075;0
38678;1
170391;0
177764;1
131188;1
119643;0
176573;0
147385;0
126704;0
78445;0
163103;1
25144;0
19490;0
164323;0
28596;0
128014;0
8777;1
160583;0
163715;0
20901;0
121326;0
142660;0
90395;1
165820;1
172045;0
24533;1
17465;1
68780;0
34599;0
123776;0
138571;0
127020;0
41376;0
67641;0
118475;1
162630;1
109709;0
45755;0
62704;0
78744;0
167779;0
147737;0
75744;0
170082;0
156213;1
143010;0
60073;0
68937;0
94115;0
172368;0
24037;0
63630;0
167556;0
49069;0
90363;0
115690;0
175865;0
163316;0
29978;0
121491;0
111401;1
20362;0
91876;0
45399;0
56667;1
126411;1
39189;0
55858;0
38444;1
19057;0
47268;0
32165;0
44277;0
97336;0
153089;0
24807;0
98241;1
9857;0
173914;0
54498;0
166048;0
14950;0
140472;1
59748;0
109214;0
81341;0
36821;1
179991;0
35277;0
18764;0
154897;1
144778;0
95858;1
130854;0
149155;0
160771;0
142528;1
174331;0
44192;0
129479;1
92137;1
77574;0
69244;1
39033;0
2255;0
134870;0
47788;0
105168;1
125239;0
43097;1
153320;0
80793;0
74209;1
45211;1
120564;0
178656;0
9682;0
161221;0
144066;0
124367;1
173320;0
71412;0
170300;1
136835;0
92159;0
84232;1
27479;0
64210;0
14857;0
138221;0
28516;1
36297;1
97060;0
32748;0
54177;0
177785;1
163033;0
90732;0
147015;1
10089;0
170094;0
51365;0
117558;0
137756;1
34292;0
72292;1
131268;1
36583;0
73768;0
133351;1
75062;0
111177;0
117914;0
57361;1
67312;0
117048;0
95715;0
73235;0
87405;0
144;0
71148;0
125862;1
9985;0
59953;1
72741;0
124543;1
23476;0
117112;0
129794;0
18558;0
148582;1
104951;1
47585;0
33825;1
130689;1
46189;0
36341;0
127736;1
87135;1
127278;0
83852;0
165858;0
22109;1
171512;0
74952;0
77158;0
85516;0
174300;1
9264;0
18438;0
125395;0
35965;1
156971;0
40889;0
145382;0
86948;0
38238;0
177155;0
1465;0
144820;1
82709;0
67350;0
97093;1
609;0
156931;1
6367;0
174081;0
160728;0
74306;1
54264;0
7164;0
2076;0
165584;0
4385;1
158625;0
179574;0
159954;0
96972;0
162210;0
1582;0
17431;1
73332;1
52720;1
90749;0
125847;1
94005;0
38245;0
66941;0
30262;0
30555;0
24639;1
72899;0
47442;0
53313;0
37075;0
147354;0
156776;0
98579;1
60377;0
11427;0
162190;1
169756;0
121414;1
118597;0
120892;0
173284;1
105862;1
179675;1
174187;0
161662;1
180061;0
104778;1
164336;1
118708;1
48563;0
160710;0
8018;1
11130;0
63551;0
175258;1
125497;0
56956;1
83145;0
138771;0
69008;0
55145;0
158165;0
7640;0
49564;1
85385;0
50129;1
140663;0
125403;0
130240;0
63437;1
175630;1
98160;0
180007;0
109332;1
162055;1
158243;1
8401;1
87863;0
168589;1
61975;0
17117;0
7705;0
139773;1
85614;1
95889;0
139568;0
71618;0
79665;0
178611;0
112388;0
14649;0
40732;1
80124;0
108914;0
54132;0
180249;1
33428;1
88039;0
74066;0
3414;0
11816;0
41832;0
15768;0
165202;0
108839;0
52189;1
97744;1
124347;0
7028;1
178719;0
17556;0
55023;1
151329;1
125516;0
93622;0
46672;0
96345;1
127924;0
80842;0
178848;0
76812;1
25653;0
182488;0
89923;1
102732;1
5964;0
160869;1
103472;0
153153;0
75190;0
97965;1
119073;0
40523;0
8862;0
91495;1
164477;0
83690;0
682;0
109991;0
77933;0
47760;0
113402;0
149345;0
120939;0
153074;0
140038;0
138759;0
156336;0
116827;1
168755;1
125199;0
48744;1
31773;0
106274;1
102455;0
106143;0
177827;1
28777;0
118555;1
4464;0
87034;0
42802;0
126085;1
67874;1
17006;0
110926;1
52322;0
165986;0
154421;0
51923;0
80237;1
105708;0
93921;0
88446;0
119314;0
19291;0
16920;0
38843;0
117160;1
126540;1
141195;0
3494;1
75258;0
68817;1
94954;0
56089;0
77422;1
45815;0
71300;1
150249;1
99917;0
16068;1
174454;0
66357;1
97674;0
35009;0
65365;0
7431;0
126912;0
181794;0
7508;1
67689;1
38470;1
156961;0
84543;1
169473;0
51723;0
17774;1
81364;0
148309;0
32610;0
144652;0
95657;1
140063;1
67048;0
22963;0
73613;1
87603;1
128957;0
138959;1
94273;1
61932;0
48832;1
129204;1
32775;1
52783;0
117396;1
59250;1
21168;1
132800;0
144647;0
12956;0
61474;0
64574;0
16979;0
136684;0
121735;1
64720;0
80742;0
120390;0
98077;0
142611;0
101868;1
129439;0
20206;0
23046;0
45856;0
144076;0
56768;1
12066;0
61481;0
168932;0
140358;1
18021;0
40617;0
19392;1
62588;0
36218;0
25655;0
142646;0
116390;0
162127;1
115301;1
93169;1
56164;0
121749;0
29127;1
136951;0
22816;0
121362;0
82130;1
37151;1
94565;0
70867;0
173268;0
130825;0
176976;1
86548;0
82526;0
52968;0
28637;0
60571;0
156885;0
50124;0
140310;0
74836;0
110984;1
178413;1
125587;0
10378;0
34703;1
22356;1
142147;0
2302;0
55057;0
148123;0
26144;0
143639;1
45818;0
22594;0
76293;0
61226;0
6361;0
176928;0
107762;0
115699;0
175468;1
146201;0
120977;1
88849;1
81643;0
82389;0
81034;1
128231;0
100512;0
164938;0
48822;0
124715;0
111942;0
79338;0
111819;0
105821;1
25662;0
161122;1
117652;1
156457;0
39388;1
93233;0
83675;0
55179;1
170255;0
56076;1
82633;0
137589;0
134715;1
139213;1
140169;0
139349;0
111320;0
140378;1
85576;1
121781;0
180647;0
17245;0
30878;0
34284;0
52431;1
65222;0
173701;0
72993;0
148946;1
54143;0
96885;1
77537;0
159061;0
113136;1
56895;0
23635;0
22018;1
54343;0
19073;0
8077;0
23657;0
172406;0
3354;0
124462;0
175035;0
142854;0
76885;1
54467;0
32942;0
177757;1
1618;0
106847;0
4975;0
68035;0
107113;0
143512;0
103625;0
72989;0
857;0
145235;0
109633;0
74979;0
159147;1
101080;1
30318;1
112837;0
100902;1
74486;1
100786;0
77923;0
63298;0
55312;0
58683;0
23300;0
100901;0
9771;0
122154;1
148562;0
143666;1
17313;0
170155;1
109394;1
9518;0
87785;0
93428;0
150751;0
75011;0
161794;0
158055;1
181114;0
39696;1
46928;0
95314;1
40999;0
26580;0
171796;0
14368;1
5922;0
129310;1
106042;1
68841;1
61854;1
71608;0
101640;0
19792;0
151528;0
140066;1
3606;0
76219;0
36168;1
133482;0
61500;0
34965;1
58649;1
16234;0
38124;1
129053;0
117128;0
76334;0
177306;0
18549;0
128044;1
159177;0
80582;1
149145;0
26709;0
146056;1
62920;0
14074;0
155984;0
84702;0
109336;1
117946;0
105350;0
145624;0
167038;0
96898;0
176595;0
161463;0
166343;0
151487;1
155400;1
30474;0
140409;0
14520;0
73093;1
130517;0
31362;0
105505;0
169050;1
173608;0
34342;0
16182;0
62655;1
160507;0
85686;0
66660;0
88817;0
40562;0
31272;1
86;0
80972;0
41700;0
164505;1
147753;1
57838;0
161800;1
72602;0
19009;0
43059;1
86232;0
112688;0
111854;1
14109;1
149731;1
63514;0
156152;1
88222;0
144739;1
88100;0
76795;0
151762;1
119085;1
169819;0
138935;0
104654;0
39518;0
70051;0
123427;1
94347;0
105485;0
26445;0
114513;0
85850;0
78219;0
24289;0
15296;0
61198;1
100147;0
105690;1
41494;1
138821;0
166042;0
119388;1
80833;0
70987;1
152959;1
64639;1
141769;1
83706;0
46757;1
106005;0
81295;0
128601;0
107468;0
16381;0
34291;0
38600;0
167209;1
36655;0
72783;0
58879;0
114743;0
45989;1
126971;0
53813;0
73518;1
83015;0
52578;0
5096;1
108864;1
43536;1
135085;0
156846;0
58585;0
169940;1
35994;0
98828;0
159866;0
171808;1
22813;0
172175;1
106501;1
91028;0
5672;0
156864;1
166009;0
51163;0
102861;0
17901;1
122815;1
159590;0
135369;0
158512;0
44958;0
76491;1
151273;1
30862;0
27661;1
87237;1
49540;1
93812;0
127370;1
110596;1
162126;0
154423;1
165550;1
103667;1
149308;0
23661;0
150940;0
69009;1
78788;0
169048;1
8415;0
53287;0
88036;0
114829;1
167881;1
13861;0
94905;1
53498;1
8275;0
61082;1
38783;1
164929;0
162575;0
49837;0
180137;0
89238;0
108662;0
90014;0
119159;0
76683;0
46605;1
174339;1
167675;1
135736;0
174248;1
146987;0
175381;0
123810;0
133326;1
109973;1
120256;1
137262;0
66568;0
126198;1
60358;0
58004;0
160548;0
163267;0
31479;0
109494;1
118132;0
68360;0
122923;0
58811;0
14580;0
100384;0
44752;0
28651;0
14785;0
60969;0
180289;0
33083;1
113322;0
173589;0
109547;0
36824;1
114704;0
81286;0
45236;0
138083;0
137281;0
147264;0
6545;0
133276;0
117164;1
29243;0
97796;0
163264;0
30376;0
36423;0
99287;0
95319;1
705;0
156822;0
168896;0
106376;0
19988;0
58657;0
151327;0
172391;1
86579;0
155358;0
95946;0
2657;0
119036;1
18586;0
139591;0
15137;0
40847;1
146650;1
72487;1
115875;0
169667;0
58956;0
89564;0
9206;0
156135;0
149452;0
50518;1
32869;0
55593;0
30925;1
158623;0
129642;0
100261;1
83903;0
149799;1
177281;1
99112;1
51294;1
38078;0
137467;0
87456;0
95703;1
24436;1
1672;0
87526;0
152450;0
39604;1
33183;0
141747;0
57697;0
147135;0
13273;0
4196;0
77921;0
31110;1
54371;0
70216;1
101502;0
117554;0
76807;1
178198;1
83777;0
47886;1
80256;1
7480;1
8803;0
90267;0
66943;0
118291;1
53208;0
64962;0
17233;0
48574;1
43509;1
150284;1
101571;0
131867;1
143505;1
140082;1
161644;0
144986;0
53923;0
37523;0
86568;1
4913;0
120806;0
106188;0
46498;0
93002;0
18778;0
152060;1
32335;0
90107;0
70428;1
93866;0
175608;0
134500;1
167010;0
119033;1
22398;0
153806;0
24069;0
51295;0
10880;0
175812;0
108097;0
5374;0
106519;0
175899;0
97660;0
121470;0
93417;0
134600;0
41853;0
103629;1
105326;1
154836;0
36046;0
50335;0
78065;0
29946;1
136910;0
63487;0
19077;1
147720;0
94899;1
104295;0
88962;1
97542;0
75288;0
32336;0
8130;1
34846;0
40951;0
91120;1
105721;0
62666;1
43607;0
146806;1
63111;0
104043;0
144703;0
56423;0
75472;1
166917;0
82031;1
117742;0
143;0
59324;1
97004;0
114520;1
166552;1
175755;1
100805;0
99088;0
57571;0
42234;0
93317;0
55520;0
74826;0
101615;0
163366;0
138113;0
157156;0
104910;0
30287;1
172270;0
45772;0
56611;0
4478;0
104942;1
149125;1
122979;1
34439;0
95333;0
37114;1
20864;0
57665;0
57731;0
159722;0
155860;0
56300;0
43948;0
108766;0
21117;0
25767;0
175193;0
74304;1
89667;0
10763;0
71338;0
87215;0
17557;0
179602;0
71785;0
119888;1
133443;0
166779;1
69711;0
107939;0
155792;0
83703;0
36405;0
116527;1
50320;0
176664;0
94109;0
17033;0
124455;0
108713;1
140532;1
167456;0
69896;0
22347;0
154694;0
80253;1
20696;1
178534;1
100632;0
116113;0
97980;0
164816;0
148356;0
93285;1
12051;0
131883;0
151754;0
116633;0
72380;1
30849;0
171315;0
72418;0
67088;0
46383;1
106969;1
42787;0
54358;0
96887;1
59718;1
104242;0
58730;0
50173;0
55338;0
134834;1
60093;1
61990;0
62689;0
135833;0
36748;1
74105;1
118497;0
47430;1
582;0
73512;0
96991;0
45287;0
41771;0
50948;0
176848;0
62258;0
179237;1
76310;0
48546;0
63454;1
81677;1
286;0
160916;0
151750;0
87981;1
48642;1
133743;1
35815;0
23124;1
26369;0
124593;0
116271;0
173756;1
2177;0
123903;0
146355;0
177165;1
152372;0
82487;1
62255;0
36379;0
40029;0
48400;0
46462;0
154747;1
89546;0
110759;0
108735;0
38063;0
85300;1
22688;1
115748;0
94122;0
170043;0
67242;0
11588;1
168614;0
117495;1
177448;1
146803;0
34943;1
151335;1
98507;0
48711;0
26811;0
99055;0
122215;0
81349;1
79265;0
75645;0
82014;1
12845;0
47894;0
17200;0
66564;1
79524;0
28729;0
67069;0
161966;0
80003;1
100942;0
160688;1
154656;0
37393;1
180746;0
160995;0
142317;0
22644;0
21066;0
154748;0
179155;0
74390;1
61791;0
151905;0
124378;0
115852;1
159744;0
90936;0
616;0
87501;1
34431;0
55821;0
58401;0
85648;0
84894;1
155830;1
163397;0
97442;0
43323;0
25971;0
178210;0
83735;1
22459;0
105758;1
50766;0
178073;0
175224;1
76091;0
158850;0
162192;0
10653;0
55073;1
162889;0
19331;0
77063;0
113134;1
181902;0
176695;1
101007;0
116729;0
107141;1
91976;1
36658;0
52295;1
149288;1
67456;1
52769;0
124670;1
175368;0
14028;0
178214;1
10926;0
152938;0
176686;0
162856;1
108270;0
82240;0
146848;1
40438;0
72486;1
131650;1
162723;0
49187;1
118618;0
8919;0
86354;0
4790;0
22803;0
117879;0
47503;1
103438;0
161381;0
1883;0
54320;0
181332;0
111448;0
163928;0
137230;0
88985;0
49405;1
46744;0
44096;0
136107;0
95151;1
144346;1
157431;0
62963;0
52426;0
167358;0
26310;0
34039;0
70127;1
168301;0
118638;1
73543;0
117806;0
54684;0
5292;0
164324;1
154021;0
179993;1
37556;1
159230;0
179926;1
1164;0
179739;0
96163;1
89190;1
111643;0
31180;0
165558;0
47833;1
44960;0
114950;0
5216;0
39281;0
39910;0
85513;0
68347;0
150376;0
52735;1
134920;1
23072;0
169088;0
118039;0
119656;0
66374;0
8518;1
158510;1
62932;0
69582;0
136397;0
129224;0
25969;0
102731;0
37506;0
56496;0
177234;0
158462;0
117968;0
63905;0
60234;0
35589;0
12222;0
133963;1
175886;0
137680;0
178213;0
8690;0
28383;1
42526;1
129245;0
52792;1
48516;1
54546;0
134475;0
62029;0
125686;1
123195;0
9418;1
179930;1
91486;0
70225;0
39676;1
132647;0
98293;0
122048;0
55684;0
165093;0
107490;1
11951;0
38268;0
152476;1
24784;0
71288;1
161250;0
159424;0
167187;1
88550;0
91381;0
152233;0
135760;0
12600;1
21465;1
86432;0
33793;0
109172;0
21835;0
71897;0
147679;1
50057;0
180958;0
62036;1
60961;1
55660;0
5028;0
141492;0
136779;0
63863;1
159856;0
179175;1
42542;0
104364;0
109133;0
64733;0
161038;0
7802;0
120167;0
41107;0
80060;1
150049;1
130510;1
55804;0
31997;0
27099;1
177429;1
109244;0
10454;1
53667;0
102189;0
110584;1
96860;1
62414;0
59473;1
85324;0
159195;1
171063;0
21914;1
179350;0
157206;0
115474;0
176992;0
36298;0
111970;1
134132;0
181001;0
145584;0
92651;0
180104;0
173957;0
45239;1
108564;0
87909;1
29521;1
47713;0
150447;0
150620;1
175297;1
161688;0
171012;0
60400;0
20526;0
33074;0
45320;0
90354;0
42571;0
52950;0
75908;1
77142;0
160822;1
45878;0
8166;0
23583;0
81445;1
129392;1
24138;1
29789;0
179033;0
114213;0
66631;1
45718;1
81318;0
168450;1
171759;0
71645;0
50869;0
178808;0
94612;0
134056;1
158886;0
11897;0
26473;0
55895;1
86193;0
128896;0
29848;0
160635;0
109108;0
14734;0
48255;1
21084;1
86959;0
50030;1
26588;1
51448;0
178566;0
43091;0
174701;0
109353;1
158359;0
55792;0
125242;0
160310;0
117630;0
40159;1
46560;1
140455;0
58101;0
152144;0
41288;0
945;0
45049;0
156267;1
19078;0
110216;0
106658;0
176931;1
158087;1
53825;1
1470;0
103552;1
74136;0
50871;0
128051;1
179027;1
127780;0
69774;1
36991;1
182320;0
43633;1
28218;1
115780;1
81623;0
164127;1
14682;1
124223;0
171687;0
117649;1
20304;0
105929;1
20851;0
60445;0
101176;1
60253;0
99929;1
67461;0
97377;1
116796;0
172200;0
21898;0
4210;0
118183;0
38149;1
98881;0
1173;0
84257;1
171084;0
35906;1
6606;0
39084;0
140237;0
80441;1
78383;0
111433;0
179121;1
110574;0
41748;0
133246;0
49073;0
177091;0
108116;0
69054;0
39010;0
76220;0
167154;0
108100;1
128475;0
2231;1
27352;1
31045;1
6219;0
51404;0
108218;0
71840;1
12376;0
78654;0
95512;0
172481;1
179398;0
70280;0
106571;1
21030;0
42111;1
64813;1
13845;1
47019;1
121990;0
21038;0
29905;1
90660;0
2570;0
143390;0
97302;0
149048;0
137466;1
88497;1
38882;0
151855;0
100792;0
47560;0
17476;0
60951;0
157472;0
92208;0
62024;0
81649;0
126347;0
71644;0
16993;0
18775;0
45470;1
59695;1
30326;1
156966;0
60905;0
106666;1
149592;0
160403;0
24678;1
88582;0
155757;0
143539;0
74506;1
149419;0
136392;1
113399;1
158713;0
66468;0
123177;0
169265;0
104035;0
156172;0
65616;0
181232;0
1273;0
168085;0
148323;1
170450;0
174292;0
54637;1
77651;0
2619;1
17154;1
91675;0
149640;0
57604;0
4068;1
82072;1
29412;0
114505;0
97611;0
22115;0
101057;0
101100;1
127644;1
74352;0
141520;1
26202;0
149179;1
21813;0
156271;1
26816;0
68777;0
90465;1
7864;0
30476;0
36961;1
151461;0
95705;0
105770;0
107517;1
52199;0
135623;0
154289;1
131570;0
164491;0
153697;0
175906;0
124941;0
105844;0
82324;0
25584;0
173068;0
165796;0
169011;1
50510;0
162202;0
140524;0
54972;1
4874;0
154145;0
50205;1
15411;1
59436;1
99606;0
148031;0
68433;1
118835;0
39217;0
93214;0
51007;1
36557;0
43960;1
148788;1
37974;1
25327;0
98025;0
123963;0
155833;1
165590;0
116709;1
161094;0
27963;0
130717;1
139511;0
118470;0
82042;0
114168;1
85535;0
64192;0
176011;0
110461;1
123109;1
122588;1
6059;0
104686;1
67753;0
88734;0
142330;0
170188;0
22402;0
84779;1
165451;0
99323;0
50322;0
155064;1
153042;0
182218;0
79022;0
5556;0
147533;0
68414;0
159251;1
147416;0
79972;0
157843;1
61658;0
38173;1
171345;1
67706;1
3958;1
162316;1
68981;0
75456;0
54668;0
140439;0
152636;0
74620;1
85338;1
63307;0
168816;1
65778;1
38522;0
26603;0
123048;0
145158;0
43243;0
154662;0
130999;0
148557;0
113370;0
118653;0
96124;1
99911;0
140651;1
119895;0
77278;1
95260;0
94175;0
28556;0
75557;0
72751;0
167651;1
157821;0
53772;1
156090;1
128581;0
66282;1
171436;0
18366;0
64559;1
129640;1
173377;0
172405;0
7259;0
76655;1
31136;0
121037;0
304;0
11214;0
57739;1
119059;0
32773;0
157074;0
169832;0
157369;0
90942;1
53815;0
174209;0
155251;1
90855;0
61621;0
24403;0
74347;0
87074;1
85108;1
68298;1
75536;1
115734;1
109358;0
136844;0
21692;0
35372;1
33720;0
305;0
148729;0
37824;0
20245;0
178865;0
7239;1
34662;1
7881;0
51554;1
169164;0
79008;1
25033;0
106214;0
34651;0
78023;0
80369;1
105099;0
51491;1
30935;0
90632;0
33163;0
86434;0
71581;0
68390;0
171906;1
79087;1
127753;1
120628;0
76186;0
74103;0
117268;0
169155;0
1030;0
144595;1
164445;0
59906;0
99052;0
144888;0
18003;1
169994;0
94401;0
145571;0
60829;0
67803;0
74605;0
170554;0
139338;0
71010;0
30349;1
147279;1
46695;1
92748;0
93175;0
62390;1
58104;1
152899;1
111659;0
45253;1
60229;0
20108;0
45651;0
104799;0
122197;1
22628;0
136351;1
59008;0
11758;0
147494;1
58716;0
122340;0
95548;0
36090;1
158800;1
38695;0
138035;1
4040;1
181752;0
36743;0
6780;0
113270;0
105051;0
5198;0
180169;1
70175;0
86460;0
60320;0
112384;1
162406;0
30189;0
146111;1
165308;0
131543;0
160464;1
92456;0
35012;1
164815;1
165440;1
102376;0
7442;0
153814;0
5756;0
138967;0
60876;0
158281;0
148807;0
88749;0
70625;0
168487;0
16774;0
72984;1
5466;1
178262;1
138207;1
109103;0
26363;0
1697;0
169408;1
124237;0
168541;1
37581;0
132629;1
12601;1
105362;1
168796;0
153531;0
148684;0
20046;0
84735;1
57028;0
42034;1
113544;0
76083;0
171274;0
98968;0
81944;0
113203;1
50001;0
167256;0
29369;0
64242;0
15496;1
5027;0
140861;0
102703;0
2885;0
158568;0
167412;0
70748;0
90785;0
114651;0
177872;1
76458;1
75574;0
158718;1
83428;0
40019;0
85958;1
167513;0
42713;0
168842;1
111735;0
153003;0
8864;0
57030;0
15567;0
56514;1
124800;1
64313;0
63569;1
152725;0
88896;0
115021;1
16510;0
152449;0
89611;0
168845;0
95056;1
64534;1
79;0
145464;1
75044;0
105979;0
42893;1
57273;0
57917;0
179939;0
91834;0
181537;0
180293;0
92908;0
123718;0
96203;0
133292;0
65576;0
125901;1
174707;1
180831;0
77849;0
158997;0
151605;0
115633;1
130692;0
162157;0
115620;1
32946;0
175634;1
91225;1
164478;1
155668;0
84155;1
11489;0
139239;0
83688;1
138833;1
36849;0
130610;0
94185;1
171352;0
63600;0
1493;1
90088;0
175654;1
111003;0
124949;0
122755;0
11796;0
102725;0
83099;0
181884;1
7475;0
34983;1
117345;0
62411;0
153182;0
12400;1
147752;0
31108;1
76100;0
36164;0
25664;0
110775;0
102104;0
26343;1
163109;0
45571;0
138733;0
135284;1
41483;0
102500;1
47981;0
136041;0
165130;1
74278;0
163168;0
174410;0
11964;0
119772;0
162188;1
38849;0
53016;1
80028;0
7608;0
101388;0
101355;0
34016;0
145814;1
43111;0
28257;1
97712;1
172210;0
17971;1
43663;0
57528;0
116788;0
155483;1
40110;0
161362;1
31311;0
31763;1
174552;0
29454;0
60547;0
135229;0
153076;1
34538;0
83841;0
34110;0
167977;1
123648;0
62732;0
72231;0
35652;1
127737;0
46918;0
140029;0
81880;1
32723;0
97818;0
72327;0
107411;0
126621;0
91285;0
49209;0
5058;0
30662;1
10274;1
163228;1
7070;0
65724;1
60903;1
104953;0
43943;0
8346;1
54374;1
110490;0
80673;0
100312;1
37285;0
124219;1
96859;0
18118;0
5767;0
77931;0
151424;0
160302;1
118054;1
84549;0
121991;0
91090;0
65221;0
67436;0
74610;1
138423;0
115073;0
123635;0
163074;0
15186;1
51133;0
71094;1
149702;0
142819;0
50336;0
54303;0
175454;0
14142;1
156670;0
68572;1
11922;0
122134;1
172594;1
71170;0
4229;1
104877;0
48623;0
163716;0
90004;0
95181;0
177519;0
78774;0
136891;1
76661;1
115085;0
64260;0
22123;1
163464;1
48837;1
144597;0
151280;0
35359;1
164536;0
168943;0
179611;1
10371;0
162284;0
48212;1
37634;0
140557;0
22119;1
59896;0
178952;1
66632;0
52419;0
52986;0
139336;0
164488;1
71002;0
144474;0
156038;0
89496;0
113077;0
131561;0
69970;0
108869;1
155179;0
18437;0
108353;0
106157;0
176181;0
55947;0
124712;0
143058;0
105318;0
7195;0
51648;1
129227;0
19918;0
55898;0
22477;0
181643;0
103316;0
127566;1
89184;0
56223;0
151264;1
154722;0
156264;0
78748;0
62057;0
137582;0
108786;0
177728;1
155053;1
134121;0
139855;0
7264;0
152903;0
125683;0
6552;1
82869;0
106539;0
6526;0
43134;0
48496;0
24647;1
71571;1
161857;0
63072;0
126603;1
18006;0
57733;0
174601;0
24483;0
157351;0
143448;0
16843;0
72834;0
166713;0
10192;0
75083;0
128843;1
50079;1
103161;0
21371;1
179280;1
58248;0
10572;0
173022;0
122729;0
177736;0
59239;0
172237;0
125141;0
87241;0
127954;0
57471;1
52789;0
53009;1
91382;0
40220;0
91652;0
124195;1
94104;0
39544;0
166701;0
96253;0
114405;0
25928;1
148301;0
169531;0
104776;0
41414;0
83161;0
155478;1
2609;0
58379;0
75800;0
81256;0
70945;0
159030;1
9517;0
124968;0
114985;0
22637;0
167427;0
168468;1
176347;1
29183;0
51941;0
54650;0
39731;1
89317;1
37107;0
13072;0
5146;1
159943;0
122646;1
91664;1
85126;1
52547;1
119360;0
83565;0
12846;0
158399;1
4881;0
9688;0
103084;0
141594;0
76109;0
29502;0
75055;1
150247;0
17263;1
180845;0
170848;1
115809;0
78603;0
180561;0
97530;1
12639;1
83550;1
123493;0
7229;1
103129;0
138509;0
164790;0
90068;0
168936;0
102573;0
67201;0
17394;1
88723;0
42194;0
71005;0
12885;0
10969;0
43651;0
71692;0
153377;0
73476;0
71285;1
17553;0
61287;0
35027;0
1554;0
107428;0
68327;1
75430;0
77052;0
122591;0
33998;0
5344;0
62416;1
118652;0
147320;1
8051;0
140915;0
167533;1
124649;0
40773;0
113358;1
39741;0
12682;0
36778;1
160702;0
136139;0
74448;1
35244;0
77910;0
13203;0
110173;1
104297;0
8393;0
131106;1
30143;1
98161;1
176340;1
133245;0
153921;0
131593;0
113013;0
80150;0
27334;0
53477;1
6771;0
159013;0
173587;1
23355;0
141961;1
181230;0
2165;0
119223;0
143261;0
77265;0
29337;0
24420;1
131388;0
144447;0
68137;1
149348;1
104705;1
145528;0
108410;0
59517;0
145847;0
164305;0
48696;0
15324;1
67068;1
14930;0
95472;1
24692;0
109485;0
45355;0
101141;0
49445;0
139975;0
19824;0
104183;0
178966;1
33150;0
156984;0
92316;0
80712;1
121828;1
181126;0
107678;0
47945;0
64390;0
101805;0
161144;0
16440;1
118917;0
24202;0
83116;0
3955;1
129223;0
55445;1
2494;0
106299;0
77330;0
159904;0
29434;0
77762;0
51808;0
9920;0
20762;0
31667;0
57959;0
135729;0
117077;0
156545;0
91371;1
20551;0
3010;0
105867;0
142762;0
161452;0
148484;1
125287;0
41791;1
30672;1
143835;1
122158;0
7473;0
46581;0
167649;0
98014;0
72097;0
10630;0
102907;1
111385;0
63647;0
26793;1
65352;0
92682;1
61004;0
33252;1
103959;0
100306;0
124432;1
112387;0
136768;1
150593;0
77801;0
77101;0
157273;0
153323;0
158581;1
170361;1
132804;0
81097;0
63158;1
73371;0
101774;1
147542;1
128071;0
14005;1
144936;1
57967;0
140033;1
166609;1
116366;0
50760;1
92395;0
114741;0
172055;1
130266;0
150470;0
127226;0
125035;0
20996;1
9543;0
181601;0
91063;0
116364;0
69077;0
89874;0
158815;0
104410;0
99529;0
139371;0
84649;0
155679;0
126867;1
12539;1
150215;0
64830;0
175112;0
36239;0
31326;1
45789;1
156871;0
80941;0
143943;0
119853;0
110236;1
25798;1
3158;0
145967;0
70933;0
58287;0
74595;0
157135;1
124048;0
152785;0
63312;0
